establecimiento_id,establecimiento_nombre,localidad_id,localidad_nombre,provincia_id,provincia_nombre,departamento_id,departamento_nombre,codloc,codent,origen_financiamiento,tipologia_id,tipologia_sigla,tipologia_nombre,cp,domicilio,sitio_web
50068612202262,UNIDAD SANITARIA EL CEIBO,6861010004,LA LUCILA,6,BUENOS AIRES,861,VICENTE LÓPEZ,10,4.0,Municipal,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,1636,Capitán Justo G. de Bermúdez 200,
50068612202002,CENTRO DE ATENCION PRIMARIA DE LA SALUD UAP DR. NEGRETE,6861010005,MUNRO,6,BUENOS AIRES,861,VICENTE LÓPEZ,10,5.0,Municipal,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,1605,RIVERA 6001,
50068822201855,SALA DE PRIMEROS AUXILIOS MALVICINO SAN LUIS,6882050000,ZARATE,6,BUENOS AIRES,882,ZÁRATE ,50,0.0,Municipal,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,2800,Larrea 3100,
10421262153021,ESTABLECIMIENTO ASISTENCIAL DR. JOSE PADROS,42126070000,RANCUL,42,LA PAMPA,126,RANCUL,70,0.0,Provincial,10,ESCIG,Bajo riesgo con internación simple,6214,Maipú 495,
10421542153040,ESTABLECIMIENTO ASISTENCIAL PADRE ANGEL BUODO,42154040000,GENERAL ACHA,42,LA PAMPA,154,UTRACÁN,40,0.0,Provincial,10,ESCIG,Alto riesgo con terapia intensiva,8202,Las Cautivas 67,
51821192385775,LABORATORIO ANALISIS CLINICOS DRA. S. MOSCONI,82119040000,CORONEL ARNOLD,82,SANTA FE,119,SAN LORENZO,40,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,2123,SAN MARTIN 655,
51820842385833,LABORATORIO ANALISIS CLINICOS DRES. J. C. POET - J. QUETGLAS Y N. QUETGLAS,82084070000,ARROYO SECO,82,SANTA FE,84,ROSARIO,70,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,2128,BELGRANO 866,
51820842385447,LABORATORIO ANALISIS CLINICOS DR. A. LORENZETTI,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,2000,NECOCHEA 1787,
51820842385449,LABORATORIO ANALISIS CLINICOS DR. A. MOTTINO,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,2000,AVENIDA CASIANO CASAS 1275,
51820842385451,LABORATORIO ANALISIS CLINICOS DR. A. RIVAS,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,2000,AVENIDA DEL ROSARIO 321,
51820842385455,LABORATORIO ANALISIS CLINICOS DR. A. VALLEJOS,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,2000,Italia 639,
51820842385456,LABORATORIO ANALISIS CLINICOS DR. A. A. RIZZA,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,2000,AVENIDA J. CURA 2705,
51820842385458,LABORATORIO ANALISIS CLINICOS DR. C. ARTUSI,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,2000,VIAMONTE 4202,
51820842385460,LABORATORIO ANALISIS CLINICOS DR. C. BIFARELLO,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,2000,LAMADRID 25,
51300282342567,LABORATORIO DE ANALISIS CLINICOS MILESI PULIDORI,30028070000,FEDERACION,30,ENTRE RÍOS,28,FEDERACIÓN,70,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,3206,JUAN J. PASO 181,
10300842342089,CLINICA INSTITUTO RAWSON DE DIAGNOSTICO Y TRATAMIENTO S.R.L.,30084160000,PARANA,30,ENTRE RÍOS,84,PARANÁ,160,0.0,Privado,10,ESCIG,Mediano riesgo con internación con cuidados especiales,3100,ENRIQUE CARBO 531,
51300842342542,MEUCCI GINO Y MEUCCI LUCIANA LABORATORIO DE ANALISIS CLINICOS,30084160000,PARANA,30,ENTRE RÍOS,84,PARANÁ,160,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,3100,ARTURO ILLIA 237,
51300842342554,LABORATORIO DE ANALISIS CLINICOS DR. JUAN CARLOS NANNI,30084160000,PARANA,30,ENTRE RÍOS,84,PARANÁ,160,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,3100,PASCUAL PALMA 169,
51300842342556,LABORATORIO DE ANALISIS CLINICOS DR. MARRAMA,30084160000,PARANA,30,ENTRE RÍOS,84,PARANÁ,160,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,3100,ITALIA 116,
10140842331074,CLINICA PRIVADA LABOULAYE S.R.L.,14084030000,LABOULAYE,14,CÓRDOBA,84,PRESIDENTE ROQUE SÁENZ PEÑA,30,0.0,Privado,10,ESCIG,Alto riesgo con terapia intensiva,6120,SAN MARTIN 33,
51820632386237,LABORATORIO HOSPITAL ITALIANO,82063170000,SANTA FE,82,SANTA FE,63,LA CAPITAL,170,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,3000,BV ZAVALLA 3361,
51820632386239,LABORATORIO PALAZZI Y CARIZZA,82063170000,SANTA FE,82,SANTA FE,63,LA CAPITAL,170,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,3000,NECOCHEA 3360,
51820632386241,LABORATORIO TERESITA ALIGNANI-EDGARDO,82063170000,SANTA FE,82,SANTA FE,63,LA CAPITAL,170,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,3000,URQUIZA 2154,
51820842385419,INSTITUTO DE RADIOLOGIA,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,0.0,Privado,51,ESSID,Diagnostico por Imágenes,2000,BOULEVARD OROÑO 753,
51821122385518,LABORATORIO ANALISIS CLINICOS DR. J. CORRADI,82112130000,SAN JUSTO,82,SANTA FE,112,SAN JUSTO,130,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,3040,GOBERNADOR IRIONDO 2613,
52180212339474,CENTRO DE REHABILITACION INTEGRAL DE LA SALUD C.R.I.S.,18021020000,CORRIENTES,18,CORRIENTES,21,CAPITAL,20,0.0,Privado,52,ESSIT,Centro Rehabilitación motora,3400,Bº Gral. SAN MARTIN 1000 Vdas Mz B  CASA 24,
10300632142038,HOSPITAL EVA DUARTE,30063020000,CEIBAS,30,ENTRE RÍOS,63,ISLAS DEL IBICUY,20,0.0,Provincial,10,ESCIG,Bajo riesgo con internación simple,2823,colector Juan Meyer s/n,
51820702385575,LABORATORIO ANALISIS CLINICOS DR. R. BONO,82070050000,ESPERANZA,82,SANTA FE,70,LAS COLONIAS,50,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,3080,Aarón Castellanos 1017,
10300702342005,CLINICA BOVRIL S.A.,30070010000,BOVRIL,30,ENTRE RÍOS,70,LA PAZ,10,0.0,Privado,10,ESCIG,Bajo riesgo con internación simple,3142,JUAN XXIII 168,
10300702142070,HOSPITAL SAN MIGUEL,30070010000,BOVRIL,30,ENTRE RÍOS,70,LA PAZ,10,0.0,Provincial,10,ESCIG,Bajo riesgo con internación simple,3142,Dr. FAUSTINO GARCIA Nº 100,region1nivel1b
50820842384428,CEDYCA - CENTRO DE DIAGNOSTICO Y CIRUGIA AMBULATORIA,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,0.0,Privado,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,2000,PARAGUAY 1470,
10340072147046,HOSPITAL PROVINCIAL LAGUNA YEMA,34007010000,LAGUNA YEMA,34,FORMOSA,7,BERMEJO,10,0.0,Provincial,10,ESCIG,Bajo riesgo con internación simple,3634,RUTA NACIONAL Nº 81 SN,
10860982192029,HOSPITAL DE TRANSITO VILELAS,86098050000,VILELAS,86,SANTIAGO DEL ESTERO,98,JUAN F. IBARRA,50,0.0,Provincial,10,ESCIG,Bajo riesgo con internación simple,3752,RUTA PROVINCIAL Nº 94,www.msaludsgo.gov.ar
10861192392011,CLINICA SOR ANGELA S.R.L.,86119100000,QUIMILI,86,SANTIAGO DEL ESTERO,119,MORENO,100,0.0,Privado,10,ESCIG,Alto riesgo con terapia intensiva,3740,Avenida Gral. San Martín Oeste y Rivadavia,
10861192192055,HOSPITAL ZONAL QUIMILI DR. BERNARDO HOUSSAY,86119100000,QUIMILI,86,SANTIAGO DEL ESTERO,119,MORENO,100,0.0,Provincial,10,ESCIG,Mediano riesgo con internación con cuidados especiales,3740,INDEPENDENCIA Y OBISPO YANES S/N°,www.msaludsgogov.ar
10861192192031,HOSPITAL DE TRANSITO WEISBURD,86119130000,WEISBURD,86,SANTIAGO DEL ESTERO,119,MORENO,130,0.0,Provincial,10,ESCIG,Bajo riesgo con internación simple,4351,WEISBURD - DEPARTAMENTO,www.msaludsgogov.ar
10861332192060,HOSPITAL ZONAL NUEVA ESPERANZA,86133030000,NUEVA ESPERANZA,86,SANTIAGO DEL ESTERO,133,PELLEGRINI,30,0.0,Provincial,10,ESCIG,Bajo riesgo con internación simple,4197,AV. 9 DE JULIO S/N,www.msaludsgo.gov.ar
51861332392497,LABORATORIO DE ANALISIS CLINICOS DRA. M. I. ISLAS,86133030000,NUEVA ESPERANZA,86,SANTIAGO DEL ESTERO,133,PELLEGRINI,30,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,4197,PEDRO LEON GALLO S/N°,
10820632384215,SANATORIO AMERICANO (LA CAPITAL),82063170000,SANTA FE,82,SANTA FE,63,LA CAPITAL,170,0.0,Privado,10,ESCIG,Alto riesgo con terapia intensiva,3000,Candido Pujato 3010,
10820632384231,SANATORIO GARAY,82063170000,SANTA FE,82,SANTA FE,63,LA CAPITAL,170,0.0,Privado,10,ESCIG,Alto riesgo con terapia intensiva,3000,SUIPACHA 2342,
10820632384239,SANATORIO MAYO,82063170000,SANTA FE,82,SANTA FE,63,LA CAPITAL,170,0.0,Privado,10,ESCIG,Alto riesgo con terapia intensiva,3000,SUIPACHS 2453,
51300982342518,SALA DE DIAGNOSTICO POR IMAGENES CENTRO DE DIAGNOSTICO POR IMAGENES DE ALTA COMPLEJIDAD,30098040000,CONCEPCION DEL URUGUAY,30,ENTRE RÍOS,98,URUGUAY,40,0.0,Privado,51,ESSID,Diagnostico por Imágenes,3260,EVA PERON 190,
51300982342524,SALA DE DIAGNOSTICO POR IMAGENES CONSULTORIO RADIOLOGICO LOPEZ SIRA MARIA GHISI JUAN Y OTROS,30098040000,CONCEPCION DEL URUGUAY,30,ENTRE RÍOS,98,URUGUAY,40,0.0,Privado,51,ESSID,Diagnostico por Imágenes,3260,BARTOLOME MITRE 631,
50300982342407,CONSULTORIO MEDICO CENTRO NEUROFISIOLOGICO URUGUAY,30098040000,CONCEPCION DEL URUGUAY,30,ENTRE RÍOS,98,URUGUAY,40,0.0,Privado,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,3260,CHACABUCO 7,
50300982342410,CONSULTORIO ODONTOLOGICO CENTRO ODONTOLOGIA INTEGRAL DR. HARRIS,30098040000,CONCEPCION DEL URUGUAY,30,ENTRE RÍOS,98,URUGUAY,40,0.0,Privado,50,ESSDIT,Con guardia permanente,3260,Leguizamón 210,
50300982342421,CONSULTORIO MEDICO CENTRO TRAUMATOLOGICO URUGUAY,30098040000,CONCEPCION DEL URUGUAY,30,ENTRE RÍOS,98,URUGUAY,40,0.0,Privado,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,3260,ARTUSI 673,
50020012315680,ATENEO ARGENTINO DE ODONTOLOGIA,2002010001,RECOLETA,2,CABA,2,COMUNA 2,10,1.0,Privado,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,C1425ELB,Anchorena 1176,www.ateneo-odontologia.org.ar
51860492392501,LABORATORIO DE ANALISIS CLINICOS DE LA CLINICA DEL SOL,86049110000,SANTIAGO DEL ESTERO,86,SANTIAGO DEL ESTERO,49,CAPITAL,110,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,4200,Avenida Roca Sur 643,
51860492392502,LABORATORIO DE ANALISIS CLINICOS DEL SANATORIO SANTIAGO,86049110000,SANTIAGO DEL ESTERO,86,SANTIAGO DEL ESTERO,49,CAPITAL,110,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,4200,Avenida Belgrano Sur 127,
10020012315188,CLINICA DE LOS VIRREYES,2013010001,BELGRANO,2,CABA,13,COMUNA 13,10,1.0,Privado,10,ESCIG,Alto riesgo con terapia intensiva,1428,Ciudad de la Paz 1157,
10067212200334,HOSPITAL MUNICIPAL SALLIQUELO,6721020000,SALLIQUELO,6,BUENOS AIRES,721,SALLIQUELÓ,20,0.0,Municipal,10,ESCIG,Alto riesgo con terapia intensiva,6339,Avenida 9 de Julio 651,
10067282300152,CLINICA PRIVADA SAN FERNANDO SRL,6728040000,SAN ANDRES DE GILES,6,BUENOS AIRES,728,SAN ANDRÉS DE GILES,40,0.0,Privado,10,ESCIG,Bajo riesgo con internación simple,6720,Moreno 666,
10067282200335,HOSPITAL MUNICIPAL SAN ANDRES,6728040000,SAN ANDRES DE GILES,6,BUENOS AIRES,728,SAN ANDRÉS DE GILES,40,0.0,Municipal,10,ESCIG,Alto riesgo con terapia intensiva,6720,Rawson 355,
10067352200316,HOSPITAL MUNICIPAL EMILIO ZERBONI,6735020000,SAN ANTONIO DE ARECO,6,BUENOS AIRES,735,SAN ANTONIO DE ARECO,20,0.0,Municipal,10,ESCIG,Mediano riesgo con internación con cuidados especiales,2760,Moreno 90,
50180212339132,CENTRO DE ATENCION INTEGRAL,18021020000,CORRIENTES,18,CORRIENTES,21,CAPITAL,20,0.0,Privado,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,3400,25 DE MAYO 1472,
10140842131252,HOSPITAL REGIONAL RAMON JOSE CARCANO,14084030000,LABOULAYE,14,CÓRDOBA,84,PRESIDENTE ROQUE SÁENZ PEÑA,30,0.0,Provincial,10,ESCIG,Bajo riesgo con internación simple,6120,AVENIDA GENERAL JUAN DOMINGO PERON 20,
10140842231152,HOSPITAL MUNICIPAL INTENDENTE ANTONIO BUSSO,14084090000,SERRANO,14,CÓRDOBA,84,PRESIDENTE ROQUE SÁENZ PEÑA,90,0.0,Municipal,10,ESCIG,Bajo riesgo con internación simple,6125,ITALIA 342,
10140912331125,CLINICA PRIVADA SARMIENTO S.A,14091070000,COSQUIN,14,CÓRDOBA,91,PUNILLA,70,0.0,Privado,10,ESCIG,Alto riesgo con terapia intensiva,5166,Sarmiento 540,
10140912231163,HOSPITAL DR. ARMANDO CIMA,14091070000,COSQUIN,14,CÓRDOBA,91,PUNILLA,70,0.0,Municipal,10,ESCIG,Bajo riesgo con internación simple,5166,Palemon Carranza y San Luis,
10140912231171,HOSPITAL MUNICIPAL LA CUMBRE DR. OSCAR VIGNAROLI,14091110000,LA CUMBRE,14,CÓRDOBA,91,PUNILLA,110,0.0,Municipal,10,ESCIG,Bajo riesgo con internación simple,5178,Lopez Y Planes 83,
10140912331073,CLINICA PRIVADA LA FALDA,14091120000,LA FALDA,14,CÓRDOBA,91,PUNILLA,120,0.0,Privado,10,ESCIG,Alto riesgo con terapia intensiva,X5172GFE,Sarmiento 299,
10140912231213,HOSPITAL MUNICIPAL LA FALDA,14091120000,LA FALDA,14,CÓRDOBA,91,PUNILLA,120,0.0,Municipal,10,ESCIG,Bajo riesgo con internación simple,5172,13 DE DICIEMBRE 596,
13140912131359,HOSPITAL COLONIA SANTA MARIA,14091210000,SANTA MARIA DE PUNILLA,14,CÓRDOBA,91,PUNILLA,210,0.0,Provincial,13,ESCIESM,Bajo riesgo con internación simple,5164,RUTA 38 CALLE PUBLICA S/N,
10140912131247,HOSPITAL REGIONAL DOMINGO FUNES - VILLA CAEIRO,14091210000,SANTA MARIA DE PUNILLA,14,CÓRDOBA,91,PUNILLA,210,0.0,Provincial,10,ESCIG,Alto riesgo con terapia intensiva,5164,Ruta Provincial N° 38,
50900072196537,POSTA SANITARIA RIO NIO,90007000277,RIO DEL NIO,90,TUCUMÁN,7,BURRUYACÚ,0,0.0,Provincial,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,4119,RUTA 305 KM 60,
10141402331275,POLICLINICO PRIVADO FREYRE,14140220000,FREYRE,14,CÓRDOBA,140,SAN JUSTO,220,0.0,Privado,10,ESCIG,Bajo riesgo con internación simple,2413,SAN MARTIN 367,
10380212350033,INSTITUTO MEDICO DEL NORTE S.A.,38021060000,SAN SALVADOR DE JUJUY,38,JUJUY,21,DR. MANUEL BELGRANO,60,0.0,Privado,10,ESCIG,Mediano riesgo con internación con cuidados especiales,4600,Coronel Otero 461,
10380212350034,INSTITUTO MEDICO INTEGRAL SAN SALVADOR S.A. (IMISS),38021060000,SAN SALVADOR DE JUJUY,38,JUJUY,21,DR. MANUEL BELGRANO,60,0.0,Privado,10,ESCIG,Bajo riesgo con internación simple,4600,Salta 740,www.imissjujuy.com
50068612202216,UNIDAD SANITARIA DR. ARTURO ILLIA DE OLIVOS,6861010006,OLIVOS,6,BUENOS AIRES,861,VICENTE LÓPEZ,10,6.0,Municipal,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,1636,Cnel. Uzal 3244,
50068822201805,SALA DE PRIMEROS AUXILIOS CLUB CHACARITA,6882050000,ZARATE,6,BUENOS AIRES,882,ZÁRATE ,50,0.0,Municipal,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,2800,Calle España 3850,
50062602202684,UNIDAD SANITARIA N° 9 SAN IGNACIO DE ESTEBAN ECHEVERRIA,6260010002,EL JAGÜEL,6,BUENOS AIRES,260,ESTEBAN ECHEVERRÍA,10,2.0,Municipal,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,1842,Matheu 2665,
50060912202599,UNIDAD SANITARIA N° 31 SAN PEDRO DE BERAZATEGUI,6091010005,GUILLERMO ENRIQUE HUDSON,6,BUENOS AIRES,91,BERAZATEGUI,10,5.0,Municipal,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,1884,Calle 107 entre 11 y 12 S/Nº - Barrio San Pedro,
50060982202605,UNIDAD SANITARIA N° 35 DE BERISSO,6098010004,BERISSO,6,BUENOS AIRES,98,BERISSO,10,4.0,Municipal,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,1923,CALLE 96 ENTRE 124 Y 125 S/N,
50060982202625,UNIDAD SANITARIA N° 43 DE BERISSO,6098010004,BERISSO,6,BUENOS AIRES,98,BERISSO,10,4.0,Municipal,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,1923,CALLE 145 ENTRE 6 Y 7 S/N,
50060982202697,UNIDAD SANITARIA ODONTOLOGICA ESCOLAR,6098010004,BERISSO,6,BUENOS AIRES,98,BERISSO,10,4.0,Municipal,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,1923,LISBOA 342,
50060982201610,DISPENSARIO TETAMANTI,6098010004,BERISSO,6,BUENOS AIRES,98,BERISSO,10,4.0,Municipal,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,1923,CALLE 166 E/5 Y 6,
50300842142233,C.A.P.S.  ENF. TITA ROSARIO FALCON,30084250000,TABOSSI,30,ENTRE RÍOS,84,PARANÁ,250,0.0,Provincial,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,3111,7.5 KM DE VIALE  Calle 20 DE JUNIO 189,
50062452202917,UNIDAD SANITARIA 1° DE MAYO DE ENSENADA,6245010002,ENSENADA,6,BUENOS AIRES,245,ENSENADA,10,2.0,Municipal,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,1925,ECUADOR Y SAENZ PEÑA BARRIO 1° DE MAYO 17,
50620702170265,PUESTO SANITARIO PILQUINIYEU DEL LIMAY,62070010000,COMALLO,62,RÍO NEGRO,70,PILCANIYEU,10,0.0,Provincial,50,ESSIDT,Sin atención médica en forma periódica (menor a 3 veces por semana),8416,PUERTO PILQUINIYEU DEL LIMAY,
50620702170254,PUESTO SANITARIO LAGUNA BLANCA,62070010000,COMALLO,62,RÍO NEGRO,70,PILCANIYEU,10,0.0,Provincial,50,ESSIDT,Sin atención médica en forma periódica (menor a 3 veces por semana),8416,RUTA PROVINCIAL 67 KM 60,
50062452202158,UNIDAD SANITARIA CAMPAMENTO,6245010002,ENSENADA,6,BUENOS AIRES,245,ENSENADA,10,2.0,Municipal,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,1925,GALLINO Nº 131 Y SANTA FE Bº CAMPAMENTO,
50300842142491,CENTRO INTEGRADOR COMUNITARIO (CIC) MARIA GRANDE,30084140000,MARIA GRANDE,30,ENTRE RÍOS,84,PARANÁ,140,0.0,Municipal,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,3111,PRESIDENTE JUAN DOMINGO PERON 604,
50620422170162,CENTRO DE SALUD LAS ANGUSTIAS,62042370000,CERVANTES,62,RÍO NEGRO,42,GENERAL ROCA,370,0.0,Provincial,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,8326,LA PLATA Y PUENTE CERO,
50300842142252,CENTRO DE SALUD DR. SALUSTIANO MINGUILLON,30084070000,CRESPO,30,ENTRE RÍOS,84,PARANÁ,70,0.0,Municipal,50,ESSIDT,Sin atención médica en forma periódica (menor a 3 veces por semana),3116,ESPAÑA 741 ( y chacabuco),
50300152142182,CENTRO DE SALUD BARRIO LEONCIO LUQUE,30015060002,CONCORDIA,30,ENTRE RÍOS,15,CONCORDIA,60,2.0,Municipal,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,3200,LIEBERMAN Y BROWN S/Nº,
50300152142386,CENTRO DE SALUD VILLA ADELA,30015060002,CONCORDIA,30,ENTRE RÍOS,15,CONCORDIA,60,2.0,Municipal,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,3200,IDELFONSO CUADRADO s/n,
50300152142390,CENTRO DE SALUD VILLA ZORRAQUIN,30015060005,VILLA ZORRAQUIN,30,ENTRE RÍOS,15,CONCORDIA,60,5.0,Municipal,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,3200,NUESTRA SEÑORA DE LUJAN Y JUAN MANUEL DE ROSAS,
50300152142359,C.A.P.S.   DR. MARCELO MARELLI,30015090000,LA CRIOLLA,30,ENTRE RÍOS,15,CONCORDIA,90,0.0,Provincial,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,3212,RIO NEGRO S/N°,
50300152142243,C.A.P.S. DR. JOSE RAMON LARROCA,30015100000,LOS CHARRUAS,30,ENTRE RÍOS,15,CONCORDIA,100,0.0,Provincial,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,3212,Juan José Paso 366,
50060282202202,UNIDAD SANITARIA DE MEDICINA PREVENTIVA,6028010001,ADROGUE,6,BUENOS AIRES,28,ALMIRANTE BROWN,10,1.0,Municipal,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,1846,CORONEL DE MARINA LEONARDO ROSALE 1394,
50700282377247,CENTRO MEDICO DE ENDOCRINOLOGIA,70028010000,SAN JUAN,70,SAN JUAN,28,CAPITAL,10,0.0,Privado,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,5400,GENERAL PAZ 715 ESTE,
50062742202328,UNIDAD SANITARIA INGENIERO ALLAN,6274010003,FLORENCIO VARELA,6,BUENOS AIRES,274,FLORENCIO VARELA,10,3.0,Municipal,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,1888,AMELIA (1134) ENTRE CUYEN (1147) Y PIRAN (1145) BARRIO INGENIERO ALLAN,
50020012315522,CLINICA CENTRAL ODEM,2001010005,SAN NICOLAS,2,CABA,1,COMUNA 1,10,5.0,Privado,50,ESSDIT,Con guardia permanente,1048,Lavalle 1718 1º A,
50780142383062,CENTRO MEDICO SANTA CRUZ,78014010000,CALETA OLIVIA,78,SANTA CRUZ,14,DESEADO,10,0.0,Privado,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,9011,MARIANO MORENO 107,www.cmsantacruz.com.ar/
51820982385539,LABORATORIO ANALISIS CLINICOS DR. J. SANCHEZ BUGNON,82098060000,SAN JAVIER,82,SANTA FE,98,SAN JAVIER,60,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,3005,MORENO 732,
51820072385520,LABORATORIO ANALISIS CLINICOS DR. J. A. GLUNCICH,82007040000,LAS ROSAS,82,SANTA FE,7,BELGRANO,40,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,2520,ITALIA 27,
51820842385421,INSTITUTO DE INVESTIGACIONES CLINICAS DE ROSARIO,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,0.0,Privado,51,ESSID,Otros,2000,PARAGUAY 160,
50221402326507,CENTRO MEDICO-KINESICO,22140060000,RESISTENCIA,22,CHACO,140,SAN FERNANDO,60,0.0,Privado,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,3500,BROWN 716,
51180212339461,INSTITUTO MEDICO PRIVADO - SERVICIO DE RADIOLOGIA Y ECOGRAFIA,18021020000,CORRIENTES,18,CORRIENTES,21,CAPITAL,20,0.0,Privado,51,ESSID,Diagnostico por Imágenes,3400,Quintana 1465,
50421052153071,DEL ESTE,42105030000,GENERAL PICO,42,LA PAMPA,105,MARACÓ,30,0.0,Provincial,50,ESSDIT,Con atención médica diaria y con especialidades y/o otras profesiones,6360,CALLE 33 Y 16,
51820842385542,LABORATORIO ANALISIS CLINICOS DR. J. L. SANDILLO,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,2000,AVENIDA ARIJON 1909,
51820842385550,LABORATORIO ANALISIS CLINICOS DR. M. LUQUITA,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,2000,GUIDO 1061,
51820842385555,LABORATORIO ANALISIS CLINICOS DR. M. V. MASSA,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,2000,Entre Ríos 1674,
51820842385559,LABORATORIO ANALISIS CLINICOS DR. O. CARABANTES,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,2000,MENDOZA 6523,
51820842385564,SILAB,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,2000,Entre Ríos 340,
51820842385574,LABORATORIO ANALISIS CLINICOS DR. R. BELTRAMINI,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,0.0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,2000,Huemul 4541,
50101052124109,ESTABLECIMIENTO SANITARIO PERIFERICO ENFERMERIA CACHIYUYO,10105000011,CACHIYUYO,10,CATAMARCA,105,TINOGASTA,0,0.0,Provincial,50,ESSIDT,Sin atención médica en forma periódica (menor a 3 veces por semana),5341,CACHIYUYO,
50100352124116,ESTABLECIMIENTO SANITARIO PERIFERICO ENFERMERIA CORRAL BLANCO,10035000020,CORRAL BLANCO,10,CATAMARCA,35,BELÉN,0,0.0,Provincial,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,4751,RUTA PROVINCIAL Nº 53,
